0	0.25	0	0	0.25	0	0	0.25	0.25	0.25	0.25	0	0.25	0.25	0.25	0.25	1	0	0.5	0	0.25	0.25	0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	0	0	
0.0526315789473684	0.0526315789473684	0.421052631578947	0.105263157894737	0	0	0	0	0	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0.0526315789473684	0	0.263157894736842	0	1	0.210526315789474	0.263157894736842	0.157894736842105	0.105263157894737	0	0.105263157894737	0.0526315789473684	0.105263157894737	0.0526315789473684	0.0526315789473684	0	0	0	0	0	0	0	0.0526315789473684	
0	0.0555555555555556	0.277777777777778	0	0.0555555555555556	0	0	0.0555555555555556	0.0555555555555556	0.0555555555555556	0.111111111111111	0.0555555555555556	0.111111111111111	0.111111111111111	0.0555555555555556	0.222222222222222	0.111111111111111	0.222222222222222	1	0.111111111111111	0.166666666666667	0.444444444444444	0	0.111111111111111	0.0555555555555556	0.0555555555555556	0.0555555555555556	0.0555555555555556	0.0555555555555556	0.0555555555555556	0.111111111111111	0.0555555555555556	0	0.0555555555555556	0.0555555555555556	0	
0	0	1	0.142857142857143	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0.714285714285714	0.285714285714286	1	0.285714285714286	0.571428571428571	0	0.142857142857143	0	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.285714285714286	
0	0.125	0.625	0	0.125	0	0	0.125	0.125	0.125	0.125	0	0.125	0.125	0.125	0.5	0.125	0.375	0.375	0.25	1	0.375	0	0.25	0.125	0.25	0.125	0.125	0.125	0.125	0.125	0	0	0	0	0	
0	0.0416666666666667	0.291666666666667	0	0.0416666666666667	0	0	0.0416666666666667	0.0416666666666667	0.0833333333333333	0.0416666666666667	0	0.0416666666666667	0.0416666666666667	0.0833333333333333	0.375	0.0416666666666667	0.0833333333333333	0.333333333333333	0.166666666666667	0.125	1	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.125	0.0416666666666667	0.0416666666666667	0	0	0	0	0.0416666666666667	
0	0	0	0	0.588235294117647	0	0	0	0	0.0588235294117647	0	0	0	0	0.0588235294117647	0.0588235294117647	0	0	0	0	0	0.0588235294117647	1	0	0.0588235294117647	0.0588235294117647	0.0588235294117647	0	0.117647058823529	0	0	0.0588235294117647	0.117647058823529	0	0.0588235294117647	0	
0	0.0714285714285714	0.214285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.142857142857143	0.0714285714285714	0.142857142857143	0.142857142857143	0.0714285714285714	0.142857142857143	0.0714285714285714	0.142857142857143	0.142857142857143	0.0714285714285714	0.142857142857143	0.0714285714285714	0	1	0.214285714285714	0.428571428571429	0.214285714285714	0.142857142857143	0.142857142857143	0.142857142857143	0.0714285714285714	0	0	0	0	0	
0	0.0625	0.0625	0	0.0625	0	0	0.0625	0.0625	0.0625	0.0625	0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0	0.0625	0.0625	0.0625	0.1875	1	0.4375	0.0625	0.125	0.0625	0.0625	0.0625	0	0	0	0	0	
0	0.0294117647058824	0.117647058823529	0.0294117647058824	0.0294117647058824	0.0882352941176471	0	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0588235294117647	0.0588235294117647	0.0294117647058824	0.0882352941176471	0.0588235294117647	0.0294117647058824	0.0588235294117647	0.0294117647058824	0.0294117647058824	0.0588235294117647	0.0294117647058824	0.0294117647058824	0.176470588235294	0.205882352941176	1	0.0294117647058824	0.0882352941176471	0.0294117647058824	0.0588235294117647	0.0294117647058824	0	0	0.0882352941176471	0	0	
0.111111111111111	0.111111111111111	0	0	0.111111111111111	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0	0.111111111111111	0.111111111111111	0.111111111111111	0.333333333333333	0.111111111111111	0.111111111111111	1	0.111111111111111	0.333333333333333	0.111111111111111	0.111111111111111	0	0	0	0	0	
0	0.111111111111111	0.111111111111111	0	0.111111111111111	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0.222222222222222	0.222222222222222	0.333333333333333	0.111111111111111	1	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	0	0	
0	0.0833333333333333	0.0833333333333333	0	0.166666666666667	0	0	0.0833333333333333	0.0833333333333333	0.166666666666667	0.0833333333333333	0	0.0833333333333333	0.0833333333333333	0.166666666666667	0.25	0.0833333333333333	0	0.0833333333333333	0	0.0833333333333333	0.25	0.166666666666667	0.166666666666667	0.0833333333333333	0.0833333333333333	0.25	0.0833333333333333	1	0.0833333333333333	0.0833333333333333	0	0	0	0	0.0833333333333333	
0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.263157894736842	0.315789473684211	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0526315789473684	0.0789473684210526	0.0526315789473684	0.0526315789473684	0.0263157894736842	0	0.0263157894736842	0.0263157894736842	0.0263157894736842	0.0263157894736842	0	0.0526315789473684	0.0263157894736842	0.0526315789473684	0.0263157894736842	0.0263157894736842	0.0263157894736842	1	0.105263157894737	0.263157894736842	0.0789473684210526	0.368421052631579	0.342105263157895	0.263157894736842	
0	0.0714285714285714	0.0714285714285714	0	0.0714285714285714	0	0.214285714285714	0.357142857142857	0.0714285714285714	0.0714285714285714	0.0714285714285714	0	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0	0.142857142857143	0.0714285714285714	0.0714285714285714	0.0714285714285714	0	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.285714285714286	1	0.285714285714286	0.214285714285714	0.428571428571429	0.428571428571429	0.428571428571429	
0	0	0	0	0	0	0.533333333333333	0.6	0	0	0	0	0.0666666666666667	0.0666666666666667	0	0	0	0	0.0666666666666667	0	0	0	0.0666666666666667	0	0	0	0	0	0	0.666666666666667	0.266666666666667	1	0.266666666666667	0.6	0.933333333333333	0.533333333333333	
0	0	0	0	0.166666666666667	0	0.333333333333333	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.5	0.5	0.666666666666667	1	0.333333333333333	0.5	0.5	
0	0	0.0238095238095238	0	0	0	0.380952380952381	0.19047619047619	0	0	0	0.0476190476190476	0.0238095238095238	0	0.0476190476190476	0	0	0	0.0238095238095238	0.0238095238095238	0	0	0	0	0	0.0714285714285714	0	0	0	0.333333333333333	0.142857142857143	0.214285714285714	0.0476190476190476	1	0.380952380952381	0.261904761904762	
0	0	0.0285714285714286	0	0	0	0.371428571428571	0.285714285714286	0	0	0	0.0285714285714286	0	0	0	0	0	0	0.0285714285714286	0.0285714285714286	0	0	0.0285714285714286	0	0	0	0	0	0	0.371428571428571	0.171428571428571	0.4	0.0857142857142857	0.457142857142857	1	0.371428571428571	
0	0	0.0769230769230769	0	0	0	0.461538461538462	0.230769230769231	0	0	0	0	0	0	0	0.0384615384615385	0	0.0384615384615385	0	0.0769230769230769	0	0.0384615384615385	0	0	0	0	0	0	0.0384615384615385	0.384615384615385	0.230769230769231	0.307692307692308	0.115384615384615	0.423076923076923	0.5	1	
